DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 16:02:56.160,13,3.17555,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.160,13,3.14299,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.176,13,3.14299,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.176,13,3.11021,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.176,13,3.07727,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.176,13,3.04422,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.197,13,3.01121,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.197,13,2.9781,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.197,13,2.94502,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.197,13,2.94502,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2057
Mon.May.02.2022 16:02:56.218,13,2.91204,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2058
Mon.May.02.2022 16:02:56.218,13,2.8792,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2058
Mon.May.02.2022 16:02:56.318,13,2.84665,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.318,13,2.81425,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.318,13,2.78215,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.339,13,2.7503,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.339,13,2.71886,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.339,13,2.68786,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.339,13,2.65737,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.360,13,2.62751,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.360,13,2.62751,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.360,13,2.59748,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2057
Mon.May.02.2022 16:02:56.478,13,2.56838,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2056
Mon.May.02.2022 16:02:56.488,13,2.53983,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2056
Mon.May.02.2022 16:02:56.488,13,2.51199,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2056
Mon.May.02.2022 16:02:56.496,13,2.51199,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2057
Mon.May.02.2022 16:02:56.496,13,2.48505,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2057
Mon.May.02.2022 16:02:56.512,13,2.459,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2058
Mon.May.02.2022 16:02:56.512,13,2.43394,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2058
Mon.May.02.2022 16:02:56.512,13,2.40979,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2058
Mon.May.02.2022 16:02:56.533,13,2.38658,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2059
Mon.May.02.2022 16:02:56.533,13,2.3645,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,359,2059
Mon.May.02.2022 16:02:56.634,13,2.3645,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2058
Mon.May.02.2022 16:02:56.634,13,2.34354,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2058
Mon.May.02.2022 16:02:56.634,13,2.32372,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2058
Mon.May.02.2022 16:02:56.634,13,2.30508,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2058
Mon.May.02.2022 16:02:56.647,13,2.28752,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2058
Mon.May.02.2022 16:02:56.647,13,2.27117,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2058
Mon.May.02.2022 16:02:56.662,13,2.25615,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2059
Mon.May.02.2022 16:02:56.672,13,2.24247,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2060
Mon.May.02.2022 16:02:56.672,13,2.23024,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2060
Mon.May.02.2022 16:02:56.692,13,2.21945,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2061
Mon.May.02.2022 16:02:56.787,13,2.21013,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.787,13,2.21013,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.797,13,2.20234,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.797,13,2.19605,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.797,13,2.19131,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.818,13,2.18816,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.818,13,2.18816,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.818,13,2.18659,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.818,13,2.18664,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2061
Mon.May.02.2022 16:02:56.844,13,2.18837,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2062
Mon.May.02.2022 16:02:56.850,13,2.19183,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2063
Mon.May.02.2022 16:02:56.850,13,2.19701,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2063
Mon.May.02.2022 16:02:56.947,13,2.20393,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2063
Mon.May.02.2022 16:02:56.957,13,2.20393,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2063
Mon.May.02.2022 16:02:56.957,13,2.2126,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2063
Mon.May.02.2022 16:02:56.957,13,2.22302,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2063
Mon.May.02.2022 16:02:56.957,13,2.2352,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2063
Mon.May.02.2022 16:02:56.980,13,2.24914,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2063
Mon.May.02.2022 16:02:56.991,13,2.26469,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2064
Mon.May.02.2022 16:02:56.991,13,2.28166,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2064
Mon.May.02.2022 16:02:56.998,13,2.30035,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2065
Mon.May.02.2022 16:02:56.998,13,2.32064,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,362,2065
Mon.May.02.2022 16:02:57.116,13,2.34264,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2063
Mon.May.02.2022 16:02:57.120,13,2.36622,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2063
Mon.May.02.2022 16:02:57.120,13,2.36622,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2063
Mon.May.02.2022 16:02:57.120,13,2.39149,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2063
Mon.May.02.2022 16:02:57.141,13,2.41821,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2064
Mon.May.02.2022 16:02:57.141,13,2.44609,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2064
Mon.May.02.2022 16:02:57.141,13,2.47548,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2064
Mon.May.02.2022 16:02:57.162,13,2.47548,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2065
Mon.May.02.2022 16:02:57.162,13,2.50627,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2065
Mon.May.02.2022 16:02:57.162,13,2.53861,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2065
Mon.May.02.2022 16:02:57.178,13,2.57241,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2066
Mon.May.02.2022 16:02:57.262,13,2.60751,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2065
Mon.May.02.2022 16:02:57.262,13,2.64399,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2065
Mon.May.02.2022 16:02:57.262,13,2.68184,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2065
Mon.May.02.2022 16:02:57.278,13,2.68184,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2065
Mon.May.02.2022 16:02:57.278,13,2.721,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2065
Mon.May.02.2022 16:02:57.278,13,2.76145,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2065
Mon.May.02.2022 16:02:57.278,13,2.80316,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2065
Mon.May.02.2022 16:02:57.299,13,2.84609,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2066
Mon.May.02.2022 16:02:57.299,13,2.8902,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2066
Mon.May.02.2022 16:02:57.299,13,2.93478,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2066
Mon.May.02.2022 16:02:57.299,13,2.98056,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2066
Mon.May.02.2022 16:02:57.320,13,3.02739,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,440,2067
Mon.May.02.2022 16:02:57.420,13,3.07521,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2066
Mon.May.02.2022 16:02:57.420,13,3.12398,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2066
Mon.May.02.2022 16:02:57.420,13,3.12398,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2066
Mon.May.02.2022 16:02:57.420,13,3.17352,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2066
Mon.May.02.2022 16:02:57.420,13,3.22392,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2066
Mon.May.02.2022 16:02:57.441,13,3.27513,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2065
Mon.May.02.2022 16:02:57.441,13,3.32759,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2065
Mon.May.02.2022 16:02:57.441,13,3.32759,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2065
Mon.May.02.2022 16:02:57.441,13,3.38047,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2065
Mon.May.02.2022 16:02:57.461,13,3.4345,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,331,2065
Mon.May.02.2022 16:02:57.583,13,3.48902,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2064
Mon.May.02.2022 16:02:57.594,13,3.54428,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2064
Mon.May.02.2022 16:02:57.605,13,3.60009,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2065
Mon.May.02.2022 16:02:57.615,13,3.65638,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2065
Mon.May.02.2022 16:02:57.619,13,3.65638,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2065
Mon.May.02.2022 16:02:57.629,13,3.7131,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2065
Mon.May.02.2022 16:02:57.640,13,3.7702,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2066
Mon.May.02.2022 16:02:57.651,13,3.82763,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2067
Mon.May.02.2022 16:02:57.662,13,3.88533,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2068
Mon.May.02.2022 16:02:57.673,13,3.94307,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2069
Mon.May.02.2022 16:02:57.684,13,4.00097,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2070
Mon.May.02.2022 16:02:57.728,13,4.05898,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2069
Mon.May.02.2022 16:02:57.739,13,4.11705,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2069
Mon.May.02.2022 16:02:57.749,13,4.17511,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2070
Mon.May.02.2022 16:02:57.760,13,4.23311,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2070
Mon.May.02.2022 16:02:57.771,13,4.23311,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2071
Mon.May.02.2022 16:02:57.782,13,4.29101,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2072
Mon.May.02.2022 16:02:57.792,13,4.34892,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2073
Mon.May.02.2022 16:02:57.803,13,4.40661,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2074
Mon.May.02.2022 16:02:57.813,13,4.46385,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2075
Mon.May.02.2022 16:02:57.824,13,4.46385,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2076
Mon.May.02.2022 16:02:57.834,13,4.52094,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2077
Mon.May.02.2022 16:02:57.845,13,4.57765,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2078
Mon.May.02.2022 16:02:57.880,13,4.63376,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2077
Mon.May.02.2022 16:02:57.880,13,4.6894,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2077
Mon.May.02.2022 16:02:57.880,13,4.74451,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2077
Mon.May.02.2022 16:02:57.901,13,4.7992,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2078
Mon.May.02.2022 16:02:57.901,13,4.7992,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2078
Mon.May.02.2022 16:02:57.901,13,4.8531,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2078
Mon.May.02.2022 16:02:57.901,13,4.90649,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2078
Mon.May.02.2022 16:02:57.917,13,4.95899,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2078
Mon.May.02.2022 16:02:57.922,13,5.01073,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,323,2078
Mon.May.02.2022 16:02:58.043,13,5.06165,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.043,13,5.11171,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.043,13,5.16088,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.043,13,5.2091,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.043,13,5.25635,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.064,13,5.30271,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.064,13,5.30271,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.064,13,5.34788,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.080,13,5.39208,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.080,13,5.43503,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.080,13,5.47681,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.202,13,5.47681,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.202,13,5.51729,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.202,13,5.55666,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.202,13,5.59479,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.202,13,5.63164,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.223,13,5.66719,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.223,13,5.70141,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.223,13,5.70141,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.223,13,5.73458,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.243,13,5.76673,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2077
Mon.May.02.2022 16:02:58.243,13,5.79744,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2077
Mon.May.02.2022 16:02:58.364,13,5.82668,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.364,13,5.85493,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.364,13,5.88179,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.364,13,5.90707,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.381,13,5.93078,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.381,13,5.95284,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.381,13,5.97337,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.381,13,5.97337,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.401,13,5.99215,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.401,13,6.00951,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.401,13,6.02528,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.522,13,6.03945,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.522,13,6.03945,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.522,13,6.05201,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.522,13,6.06299,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.522,13,6.07228,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.543,13,6.08005,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.543,13,6.08635,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.543,13,6.0912,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.543,13,6.0912,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.564,13,6.0946,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2077
Mon.May.02.2022 16:02:58.564,13,6.09659,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2077
Mon.May.02.2022 16:02:58.681,13,6.09718,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.681,13,6.09639,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.681,13,6.09424,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.681,13,6.09077,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.681,13,6.08599,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.702,13,6.07996,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.702,13,6.07269,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.702,13,6.06421,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.702,13,6.06421,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:58.723,13,6.0546,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.723,13,6.04382,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:58.843,13,6.03191,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.843,13,6.01893,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.843,13,6.01893,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.843,13,6.00498,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.843,13,5.99004,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.864,13,5.97416,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.864,13,5.95734,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.864,13,5.93971,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2075
Mon.May.02.2022 16:02:58.881,13,5.92128,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.881,13,5.92128,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:58.881,13,5.90203,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,370,2076
Mon.May.02.2022 16:02:59.002,13,5.88206,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2075
Mon.May.02.2022 16:02:59.002,13,5.86147,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2075
Mon.May.02.2022 16:02:59.002,13,5.84021,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2075
Mon.May.02.2022 16:02:59.002,13,5.81843,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2075
Mon.May.02.2022 16:02:59.002,13,5.79606,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2075
Mon.May.02.2022 16:02:59.023,13,5.77336,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:59.023,13,5.75022,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:59.023,13,5.72672,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:59.023,13,5.70296,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2076
Mon.May.02.2022 16:02:59.044,13,5.70296,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:59.044,13,5.67886,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,401,2077
Mon.May.02.2022 16:02:59.156,13,5.65446,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2076
Mon.May.02.2022 16:02:59.160,13,5.62996,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2076
Mon.May.02.2022 16:02:59.171,13,5.60534,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2076
Mon.May.02.2022 16:02:59.183,13,5.60534,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2077
Mon.May.02.2022 16:02:59.194,13,5.58063,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2078
Mon.May.02.2022 16:02:59.205,13,5.55583,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2079
Mon.May.02.2022 16:02:59.208,13,5.53113,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2079
Mon.May.02.2022 16:02:59.218,13,5.5065,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2080
Mon.May.02.2022 16:02:59.229,13,5.48198,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2081
Mon.May.02.2022 16:02:59.240,13,5.45764,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2082
Mon.May.02.2022 16:02:59.251,13,5.45764,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2083
Mon.May.02.2022 16:02:59.262,13,5.43351,MCU is reading properly,253,-12,G,nan kHz,nan kHz,0,409,2084
